,id,id_client,id_product,qtd,total,sale_date
8412,8496.0,17.0,46.0,13.0,64789.0,2024-04-03
8413,8497.0,4.0,125.0,7.0,22623.3,2023-04-14
8414,8498.0,24.0,136.0,2.0,3749.65,2023-10-05
8415,8499.0,40.0,26.0,5.0,86416.0,2024-03-30
8416,8500.0,44.0,4.0,11.0,35340.95,2024-06-27
8417,8501.0,42.0,14.0,13.0,442266.8,2024-02-29
8418,8502.0,20.0,145.0,8.0,34799.0,2024-10-01
8419,8503.0,2.0,116.0,3.0,7340.65,2024-06-11
8420,8504.0,29.0,118.0,3.0,12297.75,2024-07-10
8421,8505.0,45.0,44.0,11.0,118875.0,2024-02-13
8422,8506.0,4.0,91.0,4.0,512566.8,2024-05-17
8423,8507.0,18.0,16.0,5.0,150030.0,2023-04-27
8424,8508.0,12.0,23.0,1.0,10620.05,2024-08-14
8425,8509.0,28.0,89.0,8.0,597952.8,2024-10-02
8426,8510.0,25.0,52.0,15.0,205562.0,2024-04-01
8427,8511.0,2.0,6.0,9.0,101062.9,2023-09-15
8428,8512.0,25.0,77.0,13.0,552102.95,2024-10-05
8429,8513.0,2.0,46.0,12.0,59805.0,2023-08-31
8430,8514.0,44.0,72.0,8.0,757451.15,2024-02-24
8431,8515.0,6.0,14.0,1.0,34020.45,2023-03-31
8432,8516.0,10.0,136.0,6.0,11841.0,2024-09-25
8433,8517.0,46.0,74.0,1.0,82231.05,2024-06-30
8434,8518.0,34.0,33.0,9.0,57419.9,2023-07-08
8435,8519.0,21.0,43.0,6.0,210581.0,2024-06-24
8436,8520.0,49.0,1.0,15.0,496838.0,2023-10-06
8437,8521.0,49.0,146.0,7.0,3472.0,2023-06-01
8438,8522.0,4.0,80.0,10.0,1292238.0,2024-08-10
8439,8523.0,6.0,140.0,3.0,8933.8,2024-02-18
8440,8524.0,48.0,121.0,8.0,29554.0,2024-01-08
8441,8525.0,36.0,15.0,8.0,223198.0,2023-02-03
8442,8526.0,39.0,74.0,9.0,779027.0,2023-03-15
8443,8527.0,19.0,36.0,10.0,226014.0,2024-12-29
8444,8528.0,40.0,115.0,14.0,11628.0,2024-03-30
8445,8529.0,33.0,10.0,9.0,288297.0,2023-01-19
8446,8530.0,48.0,72.0,7.0,662769.4,2024-08-18
8447,8531.0,8.0,23.0,6.0,67072.0,2024-10-13
8448,8532.0,16.0,108.0,10.0,31783.2,2023-02-13
8449,8533.0,36.0,111.0,3.0,12213.2,2024-02-05
8450,8534.0,13.0,19.0,9.0,140496.45,2023-03-07
8451,8535.0,46.0,131.0,1.0,964.0,2023-08-11
8452,8536.0,33.0,42.0,2.0,11986.0,2023-05-19
8453,8537.0,38.0,58.0,13.0,1343984.0,2024-04-29
8454,8538.0,39.0,58.0,1.0,103383.75,2023-03-30
8455,8539.0,8.0,27.0,4.0,62743.7,2023-05-16
8456,8540.0,38.0,114.0,7.0,5595.0,2023-11-12
8457,8541.0,49.0,114.0,8.0,6074.3,2023-09-29
8458,8542.0,45.0,70.0,4.0,137422.0,2024-07-12
8459,8543.0,12.0,131.0,15.0,14454.0,2024-12-02
8460,8544.0,43.0,130.0,7.0,27558.55,2024-07-11
8461,8545.0,47.0,112.0,9.0,18647.55,2023-11-28
8462,8546.0,21.0,91.0,11.0,1409558.7,2023-07-20
8463,8547.0,29.0,1.0,14.0,463715.0,2023-11-19
8464,8548.0,38.0,43.0,6.0,200051.95,2023-12-19
8465,8549.0,43.0,109.0,6.0,3549.2,2024-05-30
8466,8550.0,19.0,1.0,5.0,157332.35,2023-02-18
8467,8551.0,5.0,90.0,14.0,1107363.0,2023-09-13
8468,8552.0,13.0,91.0,1.0,134886.0,2024-04-13
8469,8553.0,48.0,135.0,6.0,9867.0,2023-11-13
8470,8554.0,31.0,73.0,12.0,1632023.05,2023-09-01
8471,8555.0,25.0,148.0,7.0,33499.0,2023-07-21
8472,8556.0,3.0,82.0,15.0,735785.45,2024-03-30
8473,8557.0,37.0,89.0,1.0,78678.0,2024-01-07
8474,8558.0,38.0,13.0,1.0,7359.65,2024-04-03
8475,8559.0,21.0,3.0,8.0,68584.3,2024-07-17
8476,8560.0,48.0,142.0,12.0,9917.0,2023-11-01
8477,8561.0,33.0,4.0,7.0,23673.0,2024-08-03
8478,8562.0,25.0,135.0,14.0,21871.85,2023-04-05
8479,8563.0,4.0,126.0,15.0,40156.0,2024-01-13
8480,8564.0,45.0,47.0,4.0,23267.4,2024-01-31
8481,8565.0,35.0,80.0,9.0,1104864.25,2024-12-28
8482,8566.0,28.0,14.0,3.0,102061.35,2023-04-25
8483,8567.0,2.0,138.0,9.0,37647.0,2023-08-29
8484,8568.0,1.0,63.0,14.0,1959407.0,2024-10-18
8485,8569.0,23.0,145.0,9.0,39149.0,2024-03-01
8486,8570.0,43.0,126.0,11.0,27975.6,2024-12-08
8487,8571.0,44.0,62.0,8.0,776887.2,2023-01-04
8488,8572.0,1.0,35.0,2.0,22011.0,2024-03-28
8489,8573.0,16.0,36.0,1.0,21470.95,2024-06-04
8490,8574.0,38.0,145.0,15.0,61985.6,2023-11-15
8491,8575.0,32.0,57.0,2.0,237581.0,2024-07-20
8492,8576.0,32.0,24.0,13.0,286917.1,2023-11-17
8493,8577.0,36.0,132.0,5.0,7424.25,2024-07-31
8494,8578.0,31.0,55.0,13.0,1429834.0,2024-03-15
8495,8579.0,8.0,45.0,9.0,89133.0,2023-04-18
8496,8580.0,7.0,105.0,13.0,3822.8,2024-04-19
8497,8581.0,10.0,26.0,8.0,131351.75,2023-01-22
8498,8582.0,7.0,71.0,2.0,260348.0,2024-10-20
8499,8583.0,40.0,150.0,7.0,11520.0,2023-03-18
8500,8584.0,36.0,138.0,5.0,19869.25,2023-09-16
8501,8585.0,23.0,125.0,9.0,29088.05,2024-03-19
8502,8586.0,1.0,46.0,5.0,24919.0,2023-12-26
8503,8587.0,17.0,13.0,15.0,116206.0,2024-06-12
8504,8588.0,24.0,120.0,9.0,26714.0,2024-09-17
8505,8589.0,36.0,141.0,8.0,36341.3,2023-03-28
8506,8590.0,6.0,39.0,13.0,385227.0,2024-10-31
8507,8592.0,19.0,118.0,8.0,34521.0,2023-06-09
8508,8593.0,10.0,107.0,8.0,11501.65,2023-02-17
8509,8594.0,27.0,132.0,1.0,1484.85,2023-11-15
8510,8595.0,33.0,6.0,6.0,67374.95,2024-02-12
8511,8596.0,41.0,130.0,8.0,31495.35,2023-02-13
8512,8597.0,10.0,27.0,4.0,66046.0,2024-05-13
8513,8598.0,25.0,145.0,12.0,49588.1,2024-06-23
8514,8599.0,21.0,97.0,8.0,1028546.95,2023-09-28
8515,8600.0,40.0,31.0,11.0,86558.3,2023-10-14
8516,8601.0,24.0,72.0,15.0,1420221.5,2023-04-09
8517,8602.0,29.0,35.0,13.0,135918.4,2023-03-08
8518,8603.0,13.0,119.0,4.0,12371.85,2023-03-12
8519,8604.0,41.0,99.0,8.0,815226.35,2023-08-10
8520,8605.0,4.0,36.0,9.0,193242.35,2024-11-11
8521,8606.0,37.0,149.0,13.0,14370.65,2023-07-27
8522,8607.0,44.0,57.0,13.0,1467063.15,2024-12-19
8523,8608.0,40.0,67.0,3.0,257367.0,2023-05-26
8524,8609.0,16.0,39.0,11.0,325961.0,2024-07-23
8525,8610.0,31.0,31.0,11.0,91114.0,2024-01-06
8526,8611.0,37.0,5.0,7.0,165683.0,2023-04-25
8527,8612.0,38.0,58.0,8.0,870597.0,2024-10-18
8528,8613.0,26.0,28.0,6.0,81273.45,2023-01-30
8529,8615.0,29.0,17.0,14.0,186715.85,2023-10-07
8530,8616.0,28.0,116.0,7.0,17127.55,2024-07-10
8531,8617.0,39.0,148.0,11.0,50008.95,2024-06-21
8532,8618.0,45.0,87.0,3.0,200580.0,2024-06-07
8533,8619.0,28.0,92.0,8.0,710833.0,2024-09-16
8534,8620.0,46.0,80.0,2.0,245525.6,2024-07-15
8535,8621.0,45.0,126.0,9.0,22889.3,2023-01-11
8536,8622.0,9.0,5.0,6.0,134913.3,2024-12-28
8537,8623.0,19.0,141.0,15.0,68140.65,2023-12-28
8538,8624.0,34.0,18.0,12.0,302925.55,2024-07-02
8539,8625.0,27.0,64.0,6.0,635581.35,2023-06-15
8540,8626.0,25.0,37.0,5.0,30339.0,2024-11-01
8541,8627.0,33.0,149.0,1.0,1164.0,2023-05-04
8542,8628.0,7.0,79.0,12.0,793762.0,2023-06-05
8543,8629.0,42.0,96.0,10.0,706208.0,2024-07-30
8544,8630.0,13.0,95.0,11.0,729493.6,2023-05-27
8545,8631.0,34.0,4.0,1.0,3382.0,2023-04-15
8546,8632.0,15.0,115.0,13.0,10258.1,2023-04-10
8547,8633.0,21.0,122.0,13.0,16332.4,2023-02-08
8548,8634.0,15.0,44.0,10.0,108068.0,2024-06-07
8549,8635.0,19.0,89.0,1.0,74744.1,2023-07-21
8550,8636.0,13.0,19.0,6.0,98594.0,2023-07-14
8551,8637.0,23.0,38.0,15.0,396917.0,2024-08-11
8552,8638.0,17.0,19.0,1.0,16432.0,2024-11-20
8553,8639.0,25.0,94.0,5.0,193566.3,2024-05-26
8554,8640.0,25.0,126.0,14.0,35605.05,2024-11-17
8555,8641.0,5.0,11.0,4.0,144928.0,2024-11-03
8556,8642.0,15.0,28.0,15.0,213878.0,2023-03-17
8557,8644.0,34.0,105.0,1.0,294.5,2024-12-10
8558,8645.0,14.0,68.0,11.0,735868.0,2023-04-27
8559,8646.0,9.0,47.0,7.0,40717.95,2024-04-02
8560,8647.0,34.0,148.0,12.0,54555.65,2024-05-21
8561,8648.0,36.0,74.0,8.0,657844.6,2023-10-03
8562,8649.0,46.0,32.0,13.0,162532.0,2023-12-15
8563,8650.0,41.0,143.0,1.0,4436.0,2024-07-18
8564,8651.0,3.0,96.0,2.0,134179.9,2024-05-05
8565,8652.0,34.0,125.0,11.0,35551.85,2024-03-15
8566,8653.0,33.0,100.0,9.0,894331.9,2024-04-10
8567,8654.0,34.0,109.0,10.0,6227.0,2024-01-10
8568,8655.0,15.0,105.0,2.0,619.0,2023-05-18
8569,8656.0,30.0,5.0,8.0,189352.0,2023-03-31
8570,8657.0,27.0,122.0,9.0,11902.0,2024-10-05
8571,8658.0,46.0,93.0,7.0,668172.05,2023-05-28
8572,8659.0,26.0,84.0,8.0,330021.45,2023-12-07
8573,8660.0,38.0,119.0,10.0,30930.1,2023-06-22
8574,8661.0,32.0,52.0,4.0,54816.0,2023-12-04
8575,8662.0,34.0,11.0,14.0,481884.65,2023-09-04
8576,8663.0,20.0,124.0,9.0,32232.55,2023-08-02
8577,8664.0,39.0,72.0,9.0,896982.0,2023-05-12
8578,8665.0,9.0,40.0,6.0,80848.8,2024-04-07
8579,8666.0,12.0,44.0,15.0,153997.85,2024-02-22
8580,8667.0,42.0,146.0,9.0,4240.8,2023-09-12
8581,8668.0,44.0,63.0,10.0,1329598.15,2024-06-12
8582,8669.0,9.0,128.0,10.0,46507.0,2024-08-27
8583,8670.0,23.0,99.0,5.0,536333.0,2023-02-25
8584,8671.0,31.0,88.0,10.0,483365.0,2023-07-06
8585,8672.0,22.0,127.0,5.0,7359.65,2024-12-16
8586,8673.0,20.0,138.0,15.0,59608.7,2024-06-18
8587,8674.0,10.0,54.0,3.0,346373.8,2024-03-06
8588,8675.0,16.0,2.0,10.0,139982.0,2024-12-27
8589,8676.0,38.0,144.0,7.0,15499.0,2024-06-11
8590,8677.0,17.0,125.0,14.0,45247.55,2024-04-23
8591,8678.0,42.0,75.0,10.0,311299.8,2023-11-21
8592,8679.0,41.0,106.0,1.0,4165.75,2023-06-25
8593,8680.0,27.0,100.0,6.0,596220.95,2024-02-02
8594,8681.0,33.0,147.0,8.0,23028.95,2024-01-22
8595,8682.0,44.0,45.0,10.0,99037.0,2024-08-12
8596,8683.0,28.0,92.0,10.0,844113.95,2024-10-02
8597,8684.0,41.0,120.0,13.0,40618.0,2024-02-16
8598,8685.0,4.0,4.0,8.0,27055.0,2023-03-29
8599,8686.0,18.0,93.0,12.0,1145437.8,2023-05-24
8600,8687.0,42.0,116.0,13.0,33482.0,2023-06-18
8601,8688.0,17.0,76.0,4.0,563153.35,2024-05-13
8602,8689.0,49.0,108.0,14.0,46838.0,2024-05-05
8603,8690.0,30.0,36.0,3.0,67804.0,2023-09-17
8604,8691.0,14.0,11.0,11.0,398551.0,2023-10-06
8605,8692.0,9.0,38.0,5.0,132306.0,2024-07-03
8606,8693.0,26.0,103.0,11.0,18696.95,2023-11-04
8607,8694.0,34.0,100.0,9.0,894331.9,2024-12-22
8608,8695.0,15.0,28.0,5.0,71293.0,2024-12-27
8609,8696.0,41.0,20.0,13.0,400835.0,2023-12-25
8610,8697.0,17.0,66.0,1.0,11943.4,2024-01-29
8611,8699.0,47.0,119.0,9.0,29302.0,2023-07-12
8612,8700.0,31.0,23.0,12.0,134144.0,2023-04-10
8613,8701.0,18.0,111.0,8.0,34282.0,2023-06-02
8614,8702.0,6.0,144.0,4.0,8857.0,2024-02-02
8615,8703.0,40.0,129.0,5.0,15514.45,2023-02-15
8616,8704.0,42.0,30.0,15.0,459532.1,2023-10-22
8617,8705.0,12.0,53.0,7.0,356938.75,2024-03-31
8618,8706.0,2.0,88.0,1.0,48336.0,2023-01-14
8619,8707.0,48.0,134.0,7.0,31371.85,2024-10-14
8620,8708.0,38.0,55.0,5.0,522439.2,2023-10-04
8621,8709.0,40.0,27.0,11.0,172544.7,2023-05-12
8622,8710.0,49.0,30.0,11.0,336990.65,2023-09-30
8623,8711.0,41.0,22.0,9.0,337322.2,2023-04-02
8624,8712.0,43.0,31.0,12.0,94427.15,2024-09-21
8625,8713.0,29.0,114.0,7.0,5315.25,2023-09-06
8626,8714.0,17.0,111.0,9.0,36638.65,2023-06-12
8627,8715.0,14.0,6.0,11.0,123520.9,2024-10-05
8628,8716.0,17.0,142.0,14.0,11570.0,2024-02-05
8629,8717.0,39.0,44.0,15.0,153997.85,2023-08-18
8630,8718.0,26.0,17.0,1.0,14039.0,2023-10-17
8631,8719.0,32.0,136.0,6.0,11841.0,2023-04-10
8632,8720.0,28.0,58.0,7.0,723683.4,2024-09-11
8633,8721.0,8.0,41.0,6.0,60420.0,2023-12-30
8634,8722.0,7.0,148.0,5.0,23928.0,2024-06-06
8635,8723.0,29.0,33.0,1.0,6716.0,2024-12-30
8636,8724.0,43.0,94.0,4.0,154852.85,2023-04-04
8637,8725.0,34.0,48.0,14.0,206309.0,2023-06-09
8638,8726.0,14.0,3.0,9.0,77157.1,2024-10-30
8639,8727.0,44.0,64.0,6.0,635581.35,2023-05-21
8640,8728.0,16.0,123.0,5.0,13190.75,2024-03-23
8641,8729.0,5.0,76.0,7.0,985518.6,2024-05-01
8642,8730.0,35.0,6.0,7.0,82741.0,2023-02-15
8643,8731.0,19.0,67.0,11.0,943680.0,2023-12-21
8644,8732.0,18.0,149.0,11.0,12800.0,2024-08-14
8645,8733.0,36.0,116.0,3.0,7727.0,2023-09-18
8646,8734.0,43.0,149.0,7.0,8145.0,2023-07-26
8647,8735.0,17.0,110.0,4.0,9482.9,2023-02-06
8648,8736.0,23.0,13.0,2.0,15494.0,2024-01-01
8649,8737.0,34.0,19.0,6.0,98594.0,2024-03-11
8650,8738.0,24.0,58.0,12.0,1240600.25,2024-04-28
8651,8739.0,33.0,33.0,7.0,44659.5,2024-07-02
8652,8740.0,26.0,83.0,7.0,896445.65,2023-05-23
8653,8741.0,32.0,73.0,6.0,816012.0,2024-11-03
8654,8742.0,5.0,109.0,8.0,4982.0,2023-03-24
8655,8743.0,10.0,129.0,10.0,32662.0,2024-10-08
8656,8744.0,10.0,74.0,5.0,432793.0,2024-02-13
8657,8745.0,35.0,78.0,10.0,1156735.2,2023-11-07
8658,8746.0,25.0,101.0,13.0,6024.0,2024-10-15
8659,8747.0,15.0,16.0,4.0,120024.0,2023-11-12
8660,8748.0,28.0,124.0,10.0,35814.05,2023-02-16
8661,8749.0,29.0,84.0,14.0,607934.0,2024-06-30
8662,8750.0,17.0,94.0,5.0,203754.0,2023-12-19
8663,8751.0,29.0,115.0,10.0,7890.7,2024-03-01
8664,8752.0,19.0,111.0,14.0,56993.35,2024-11-28
8665,8753.0,17.0,25.0,9.0,109138.0,2024-03-16
8666,8754.0,20.0,28.0,13.0,185361.0,2023-11-04
8667,8755.0,49.0,95.0,5.0,349040.0,2023-09-08
8668,8756.0,12.0,112.0,7.0,14503.65,2023-04-09
8669,8757.0,45.0,31.0,11.0,86558.3,2024-10-07
8670,8758.0,24.0,84.0,3.0,123758.4,2024-10-16
8671,8759.0,7.0,34.0,2.0,9343.25,2024-06-27
8672,8760.0,39.0,47.0,9.0,55107.0,2023-09-05
8673,8761.0,35.0,112.0,11.0,22790.5,2023-10-22
8674,8762.0,48.0,33.0,13.0,87305.0,2024-12-31
8675,8763.0,40.0,33.0,6.0,40295.0,2024-05-16
8676,8764.0,15.0,37.0,14.0,84948.0,2023-01-14
8677,8765.0,15.0,71.0,11.0,1431915.0,2024-04-28
8678,8766.0,8.0,94.0,8.0,309706.65,2024-12-10
8679,8767.0,31.0,41.0,1.0,10600.0,2023-02-25
8680,8768.0,19.0,130.0,15.0,62161.0,2024-04-22
8681,8769.0,3.0,103.0,3.0,5099.6,2024-10-06
8682,8770.0,30.0,120.0,15.0,44523.65,2023-02-16
8683,8771.0,45.0,79.0,4.0,251357.65,2024-03-08
8684,8772.0,10.0,34.0,13.0,63928.0,2024-08-09
8685,8773.0,35.0,53.0,12.0,611895.0,2024-03-06
8686,8774.0,2.0,89.0,12.0,944137.0,2024-09-05
8687,8775.0,21.0,88.0,12.0,580038.0,2024-04-07
8688,8776.0,6.0,145.0,9.0,39149.0,2023-01-05
8689,8777.0,23.0,116.0,9.0,23180.0,2024-02-29
8690,8778.0,4.0,2.0,6.0,79789.55,2024-10-31
8691,8779.0,5.0,132.0,3.0,4454.55,2024-01-21
8692,8780.0,18.0,145.0,10.0,41324.05,2023-07-20
8693,8781.0,43.0,95.0,8.0,558464.0,2024-11-29
8694,8782.0,9.0,103.0,2.0,3399.1,2024-05-28
8695,8783.0,26.0,31.0,13.0,102296.0,2024-06-13
8696,8784.0,29.0,12.0,11.0,28488.6,2023-02-13
8697,8785.0,31.0,7.0,4.0,74171.25,2024-11-20
8698,8786.0,29.0,36.0,9.0,193242.35,2024-10-16
8699,8787.0,26.0,54.0,12.0,1458418.0,2023-05-21
8700,8788.0,46.0,81.0,6.0,696246.45,2024-10-13
8701,8789.0,15.0,75.0,14.0,435819.15,2023-12-30
8702,8790.0,12.0,64.0,14.0,1561078.0,2024-07-27
8703,8791.0,20.0,67.0,11.0,896496.0,2024-08-29
8704,8792.0,27.0,114.0,7.0,5315.25,2024-09-27
8705,8793.0,27.0,10.0,13.0,395608.5,2024-08-29
8706,8794.0,32.0,97.0,4.0,541340.0,2023-09-13
8707,8795.0,22.0,86.0,2.0,187046.0,2023-06-04
8708,8796.0,49.0,71.0,5.0,650870.0,2024-06-22
8709,8797.0,3.0,129.0,5.0,15514.45,2024-03-18
8710,8798.0,37.0,90.0,7.0,553681.0,2024-07-06
8711,8799.0,40.0,30.0,1.0,30635.6,2024-08-09
8712,8800.0,9.0,127.0,15.0,22078.0,2023-12-09
8713,8801.0,21.0,57.0,11.0,1306696.0,2024-11-26
8714,8802.0,30.0,14.0,10.0,358111.0,2024-01-13
8715,8803.0,4.0,144.0,10.0,22141.0,2024-10-31
8716,8804.0,6.0,87.0,3.0,200580.0,2024-04-03
8717,8805.0,30.0,48.0,5.0,73682.0,2023-03-23
8718,8806.0,37.0,45.0,5.0,49519.0,2023-08-18
8719,8807.0,20.0,25.0,3.0,36379.0,2023-08-21
8720,8808.0,46.0,65.0,7.0,169958.8,2023-11-23
8721,8809.0,11.0,35.0,12.0,132066.0,2023-03-03
8722,8810.0,22.0,108.0,6.0,19069.35,2024-12-21
8723,8811.0,41.0,126.0,13.0,34802.0,2023-03-26
8724,8812.0,32.0,63.0,3.0,398879.35,2023-08-17
8725,8813.0,7.0,131.0,11.0,10599.0,2023-02-27
8726,8814.0,17.0,145.0,6.0,24794.05,2024-02-02
8727,8815.0,32.0,90.0,2.0,150285.25,2023-02-11
8728,8816.0,33.0,50.0,8.0,90208.0,2023-08-02
8729,8817.0,14.0,93.0,15.0,1507155.0,2024-12-22
8730,8818.0,23.0,26.0,8.0,131351.75,2024-05-24
8731,8819.0,11.0,6.0,14.0,165483.0,2024-07-06
8732,8820.0,2.0,39.0,6.0,168907.15,2024-07-28
8733,8821.0,28.0,102.0,10.0,7904.0,2023-01-17
8734,8822.0,35.0,66.0,11.0,138288.0,2023-02-05
8735,8823.0,21.0,22.0,12.0,473434.0,2024-05-28
8736,8824.0,48.0,32.0,14.0,166282.3,2024-11-13
8737,8825.0,23.0,150.0,12.0,18760.6,2024-02-27
8738,8826.0,35.0,46.0,8.0,37876.5,2023-04-11
8739,8827.0,3.0,10.0,4.0,121725.4,2023-04-29
8740,8828.0,36.0,41.0,9.0,95400.0,2023-01-24
8741,8829.0,7.0,67.0,9.0,772101.0,2023-02-04
8742,8830.0,39.0,67.0,3.0,244498.65,2024-12-04
8743,8831.0,42.0,63.0,6.0,839746.0,2023-03-16
8744,8832.0,2.0,22.0,12.0,449762.3,2024-10-18
8745,8833.0,27.0,107.0,15.0,21565.95,2023-02-21
8746,8834.0,39.0,10.0,3.0,96099.0,2024-02-23
8747,8835.0,46.0,55.0,1.0,104487.65,2023-11-09
8748,8836.0,46.0,42.0,15.0,85398.35,2023-07-21
8749,8837.0,11.0,119.0,1.0,3093.2,2023-11-04
8750,8838.0,34.0,7.0,11.0,203970.7,2024-05-28
8751,8839.0,40.0,149.0,7.0,8145.0,2023-05-07
8752,8840.0,43.0,73.0,12.0,1717919.0,2023-05-03
8753,8841.0,20.0,126.0,1.0,2543.15,2024-06-22
8754,8842.0,24.0,38.0,14.0,351933.2,2024-06-04
8755,8843.0,3.0,67.0,12.0,977995.55,2024-06-06
8756,8844.0,16.0,62.0,13.0,1328886.0,2024-03-16
8757,8845.0,21.0,97.0,14.0,1799956.45,2024-11-06
8758,8846.0,36.0,6.0,6.0,67374.95,2023-01-29
8759,8847.0,5.0,61.0,9.0,239559.6,2023-01-16
8760,8848.0,35.0,31.0,14.0,115964.0,2023-07-25
8761,8849.0,44.0,80.0,3.0,368288.4,2023-02-10
8762,8850.0,7.0,94.0,13.0,503272.95,2024-03-04
8763,8851.0,45.0,86.0,6.0,561139.0,2024-01-10
8764,8852.0,16.0,113.0,8.0,35160.0,2023-07-07
8765,8853.0,14.0,2.0,13.0,181976.0,2023-11-15
8766,8854.0,33.0,130.0,10.0,39368.95,2023-04-26
8767,8855.0,11.0,46.0,15.0,74757.0,2024-04-30
8768,8856.0,23.0,83.0,3.0,404412.0,2023-11-05
8769,8857.0,8.0,17.0,9.0,126349.0,2023-08-05
8770,8858.0,30.0,150.0,14.0,21887.05,2023-12-27
8771,8859.0,13.0,23.0,15.0,159295.05,2024-01-03
8772,8860.0,1.0,31.0,11.0,86558.3,2024-02-02
8773,8861.0,10.0,76.0,13.0,1926577.0,2023-12-04
8774,8862.0,2.0,17.0,4.0,56155.0,2023-05-07
8775,8863.0,9.0,107.0,14.0,21187.0,2023-08-21
8776,8864.0,23.0,45.0,4.0,39615.0,2024-10-17
8777,8865.0,17.0,43.0,5.0,166709.8,2023-04-09
8778,8866.0,12.0,132.0,8.0,12504.0,2024-10-20
8779,8867.0,43.0,4.0,14.0,47346.0,2023-06-16
8780,8868.0,41.0,45.0,8.0,79230.0,2024-02-23
8781,8869.0,15.0,121.0,3.0,11083.0,2023-12-05
8782,8870.0,8.0,82.0,11.0,567974.0,2024-06-14
8783,8871.0,14.0,4.0,5.0,16909.0,2024-03-24
8784,8872.0,15.0,78.0,6.0,730569.0,2023-12-02
8785,8873.0,8.0,150.0,10.0,16457.0,2023-02-19
8786,8874.0,33.0,30.0,10.0,322479.0,2024-02-27
8787,8875.0,21.0,61.0,7.0,186323.5,2024-01-12
8788,8876.0,42.0,113.0,7.0,30765.0,2024-06-15
8789,8877.0,22.0,116.0,12.0,30906.0,2023-07-20
8790,8878.0,47.0,71.0,10.0,1301741.0,2024-12-19
8791,8879.0,12.0,51.0,14.0,853314.7,2024-06-14
8792,8880.0,40.0,126.0,10.0,26771.0,2023-05-27
8793,8881.0,2.0,74.0,8.0,657844.6,2024-06-02
8794,8882.0,20.0,25.0,14.0,161281.5,2023-03-19
8795,8883.0,16.0,138.0,10.0,39738.5,2023-10-17
8796,8884.0,14.0,99.0,15.0,1609000.0,2024-04-24
8797,8885.0,39.0,24.0,8.0,176564.15,2024-06-29
8798,8886.0,17.0,142.0,15.0,11776.2,2024-12-24
8799,8887.0,5.0,139.0,8.0,10829.05,2024-09-01
8800,8888.0,33.0,20.0,6.0,175750.95,2023-11-03
8801,8889.0,23.0,110.0,9.0,21337.0,2024-01-28
8802,8890.0,7.0,33.0,5.0,31900.05,2024-02-07
8803,8891.0,16.0,143.0,11.0,46360.95,2023-01-06
8804,8892.0,48.0,54.0,10.0,1215348.0,2024-07-31
8805,8893.0,35.0,18.0,7.0,176706.65,2023-03-02
8806,8894.0,44.0,76.0,14.0,2074775.0,2024-11-08
8807,8895.0,29.0,84.0,12.0,495032.65,2024-12-13
8808,8896.0,36.0,30.0,11.0,336990.65,2023-05-05
8809,8897.0,37.0,5.0,12.0,284028.0,2023-03-01
8810,8898.0,6.0,59.0,13.0,1133160.0,2023-11-29
8811,8899.0,47.0,20.0,9.0,277501.0,2023-06-09
8812,8900.0,22.0,42.0,8.0,47943.0,2024-03-22
8813,8901.0,13.0,127.0,11.0,17043.0,2024-09-16
8814,8902.0,13.0,86.0,8.0,710775.75,2024-01-18
8815,8903.0,28.0,102.0,1.0,790.4,2023-09-30
8816,8904.0,36.0,37.0,3.0,17292.85,2023-03-14
8817,8905.0,11.0,131.0,1.0,915.8,2023-11-25
8818,8906.0,29.0,124.0,13.0,49009.0,2023-07-29
8819,8907.0,6.0,1.0,14.0,463715.0,2023-09-17
8820,8908.0,13.0,22.0,3.0,118359.0,2023-05-09
8821,8909.0,48.0,91.0,12.0,1537700.4,2024-06-06
8822,8910.0,16.0,39.0,10.0,281511.6,2023-12-19
8823,8911.0,48.0,85.0,1.0,36650.05,2023-05-07
8824,8912.0,37.0,29.0,1.0,36510.0,2024-03-27
8825,8913.0,43.0,54.0,10.0,1215348.0,2024-01-05
8826,8914.0,33.0,4.0,4.0,13528.0,2024-06-13
8827,8915.0,48.0,130.0,3.0,11810.4,2023-08-30
8828,8916.0,32.0,122.0,9.0,11902.0,2024-08-21
8829,8917.0,36.0,127.0,12.0,18592.0,2023-05-28
8830,8918.0,8.0,91.0,2.0,269772.0,2024-09-22
8831,8919.0,41.0,73.0,5.0,715800.0,2024-06-04
8832,8920.0,28.0,81.0,8.0,977188.0,2024-10-21
8833,8921.0,13.0,118.0,9.0,36894.2,2023-02-23
8834,8922.0,41.0,96.0,11.0,776829.0,2024-10-02
8835,8923.0,41.0,70.0,1.0,34355.0,2023-03-07
8836,8924.0,6.0,119.0,4.0,13023.0,2023-09-17
8837,8925.0,6.0,47.0,15.0,91844.0,2024-07-02
8838,8926.0,28.0,13.0,1.0,7359.65,2024-03-19
8839,8927.0,43.0,52.0,13.0,169245.35,2024-03-06
8840,8928.0,14.0,60.0,5.0,543755.0,2023-07-17
8841,8929.0,19.0,68.0,9.0,571970.3,2023-07-06
8842,8930.0,26.0,5.0,2.0,44971.1,2023-05-09
8843,8931.0,31.0,61.0,13.0,364242.0,2024-11-15
8844,8932.0,10.0,4.0,2.0,6425.8,2023-05-31
8845,8933.0,22.0,56.0,2.0,85978.0,2024-03-22
8846,8934.0,6.0,61.0,6.0,168112.0,2023-06-27
8847,8935.0,6.0,57.0,1.0,112851.45,2023-09-18
