"id_venda","sale_date","id_product","qtd","valor_recebido_em_brl","custo_operacao_brl","saldo_operacao_brl","possui_prejuizo","valor_do_prejuizo"
956,"2023-11-27",40,6,85104.0,87020.68221,-1916.682209999999,Sim,1916.682209999999
8886,"2024-12-24",142,15,11776.2,13692.564795,-1916.3647949999995,Sim,1916.3647949999995
3336,"2024-12-30",137,2,6432.45,8346.972708000001,-1914.5227080000013,Sim,1914.5227080000013
8768,"2024-04-22",130,15,62161.0,64074.56095499999,-1913.5609549999936,Sim,1913.5609549999936
4457,"2023-10-02",118,9,38836.0,40748.956739999994,-1912.9567399999942,Sim,1912.9567399999942
2908,"2023-01-17",148,12,54555.65,56468.511708000005,-1912.861708000004,Sim,1912.861708000004
7165,"2023-11-07",14,5,170102.25,172015.11105,-1912.8610500000068,Sim,1912.8610500000068
3815,"2023-11-21",142,8,6280.45,8193.160832000001,-1912.7108320000016,Sim,1912.7108320000016
775,"2024-04-10",32,4,50010.0,51922.57877600001,-1912.5787760000094,Sim,1912.5787760000094
9880,"2024-03-01",137,2,6771.0,8683.565256,-1912.5652559999999,Sim,1912.5652559999999
7606,"2024-06-07",142,12,9421.15,11333.632488,-1912.4824879999996,Sim,1912.4824879999996
1454,"2023-04-10",56,7,285874.95,287787.185042,-1912.2350420000148,Sim,1912.2350420000148
1272,"2023-04-17",141,9,40884.2,42795.373635,-1911.1736350000065,Sim,1911.1736350000065
1210,"2024-05-09",144,10,21033.95,22945.05999,-1911.1099900000008,Sim,1911.1099900000008
2365,"2024-09-16",115,3,2367.4,4277.824809000001,-1910.4248090000006,Sim,1910.4248090000006
4019,"2024-07-25",48,1,14736.0,16646.147868,-1910.147868,Sim,1910.147868
8580,"2024-04-19",105,13,3822.8,5732.236692,-1909.4366920000002,Sim,1909.4366920000002
8883,"2023-10-17",138,10,39738.5,41647.918240000006,-1909.4182400000063,Sim,1909.4182400000063
6233,"2024-06-13",119,12,39070.0,40979.21976000001,-1909.2197600000072,Sim,1909.2197600000072
7859,"2024-11-13",128,7,32555.0,34464.068219,-1909.0682190000007,Sim,1909.0682190000007
4926,"2024-07-19",105,12,3714.0,5622.728975999999,-1908.7289759999994,Sim,1908.7289759999994
2364,"2024-07-16",63,1,132960.1,134868.501944,-1908.401943999983,Sim,1908.401943999983
5107,"2024-07-30",81,2,244297.0,246204.548352,-1907.5483520000125,Sim,1907.5483520000125
6699,"2023-09-08",101,11,4842.15,6749.2537200000015,-1907.1037200000019,Sim,1907.1037200000019
5175,"2024-12-02",113,2,8350.5,10257.089976,-1906.5899759999993,Sim,1906.5899759999993
6564,"2024-04-26",27,9,141172.85,143079.292944,-1906.4429439999803,Sim,1906.4429439999803
4411,"2024-08-19",49,12,151212.45,153118.210284,-1905.760283999989,Sim,1905.760283999989
2418,"2024-03-18",102,9,7113.6,9019.162188000002,-1905.5621880000017,Sim,1905.5621880000017
7631,"2023-09-28",35,3,31366.15,33271.706699999995,-1905.5566999999937,Sim,1905.5566999999937
2507,"2023-08-21",142,7,5495.75,7401.133019,-1905.3830189999999,Sim,1905.3830189999999
1766,"2024-10-31",47,3,17450.55,19355.849442000002,-1905.2994420000032,Sim,1905.2994420000032
4276,"2024-12-13",21,2,17469.0,19374.1456,-1905.1455999999998,Sim,1905.1455999999998
2327,"2024-03-26",81,5,580204.9,582109.81915,-1904.9191499999724,Sim,1904.9191499999724
7983,"2023-05-23",112,3,6215.85,8120.208779999998,-1904.3587799999978,Sim,1904.3587799999978
5839,"2023-03-16",135,11,17185.5,19089.251720000004,-1903.7517200000038,Sim,1903.7517200000038
3877,"2023-12-27",105,13,4024.0,5927.484341999999,-1903.4843419999988,Sim,1903.4843419999988
2228,"2023-01-13",127,3,4415.6,6319.037154000001,-1903.4371540000002,Sim,1903.4371540000002
2402,"2023-10-11",45,10,94085.15,95987.8464,-1902.6964000000007,Sim,1902.6964000000007
1892,"2023-08-11",146,9,4240.8,6143.415948,-1902.6159479999997,Sim,1902.6159479999997
6508,"2024-07-05",147,4,11514.0,13416.417959999999,-1902.4179599999989,Sim,1902.4179599999989
9525,"2024-08-28",48,2,29473.0,31375.110520000002,-1902.110520000002,Sim,1902.110520000002
488,"2023-03-01",30,1,32248.0,34149.79708,-1901.7970799999966,Sim,1901.7970799999966
8649,"2023-12-15",32,13,162532.0,164433.029982,-1901.0299820000073,Sim,1901.0299820000073
5188,"2023-07-05",142,8,6611.0,8511.467632000002,-1900.4676320000017,Sim,1900.4676320000017
3669,"2024-10-29",3,2,18048.0,19947.459720000003,-1899.4597200000026,Sim,1899.4597200000026
9285,"2024-08-28",141,3,14345.0,16244.190105000001,-1899.1901050000015,Sim,1899.1901050000015
9641,"2024-08-21",118,9,36894.2,38791.803681,-1897.6036810000005,Sim,1897.6036810000005
4410,"2024-07-18",73,1,143160.0,145057.379936,-1897.379936000012,Sim,1897.379936000012
7629,"2023-06-09",146,7,3298.4,5195.712087999999,-1897.3120879999992,Sim,1897.3120879999992
2688,"2023-10-31",4,1,3212.9,5110.1991499999995,-1897.2991499999994,Sim,1897.2991499999994
9880,"2024-03-01",137,2,6771.0,8667.89292,-1896.8929200000002,Sim,1896.8929200000002
7732,"2024-08-30",148,6,28713.0,30609.657540000004,-1896.6575400000038,Sim,1896.6575400000038
5347,"2023-02-23",53,15,764868.75,766764.71685,-1895.966849999968,Sim,1895.966849999968
3388,"2023-11-22",127,4,6197.0,8092.647552,-1895.6475520000004,Sim,1895.6475520000004
45,"2024-09-12",149,11,12160.0,14055.591836000001,-1895.5918360000014,Sim,1895.5918360000014
7440,"2024-07-31",116,8,20604.0,22499.373527999996,-1895.3735279999964,Sim,1895.3735279999964
5673,"2023-03-13",112,9,18647.55,20541.9528,-1894.4027999999998,Sim,1894.4027999999998
9775,"2023-08-09",18,1,25243.4,27137.74293,-1894.342929999999,Sim,1894.342929999999
2729,"2023-01-06",105,10,3095.0,4988.98345,-1893.9834499999997,Sim,1893.9834499999997
2662,"2024-07-04",119,11,35814.0,37707.84479,-1893.8447900000028,Sim,1893.8447900000028
1677,"2024-04-22",107,2,2875.65,4769.324606,-1893.674606,Sim,1893.674606
9262,"2024-10-24",149,15,17454.0,19347.35517,-1893.355169999999,Sim,1893.355169999999
4507,"2023-04-17",138,2,8366.0,10259.30539,-1893.3053899999995,Sim,1893.3053899999995
8733,"2023-09-18",116,3,7727.0,9619.976745000002,-1892.9767450000018,Sim,1892.9767450000018
8748,"2023-02-16",124,10,35814.05,37706.99711999999,-1892.9471199999898,Sim,1892.9471199999898
6039,"2024-08-19",118,6,24596.45,26489.3508,-1892.9007999999994,Sim,1892.9007999999994
9899,"2023-07-05",16,11,330066.0,331958.798974,-1892.7989739999757,Sim,1892.7989739999757
6911,"2024-05-07",140,1,3135.0,5027.749229999999,-1892.7492299999994,Sim,1892.7492299999994
944,"2024-02-08",101,7,3244.0,5135.987696,-1891.9876960000001,Sim,1891.9876960000001
8515,"2023-03-31",14,1,34020.45,35911.467852,-1891.0178520000045,Sim,1891.0178520000045
9379,"2024-08-28",5,4,94676.0,96566.7144,-1890.714399999997,Sim,1890.714399999997
1022,"2023-04-11",124,13,46558.55,48449.263408000006,-1890.7134080000033,Sim,1890.7134080000033
7847,"2023-10-16",108,4,13382.0,15272.462959999999,-1890.462959999999,Sim,1890.462959999999
9589,"2023-03-29",71,1,130174.0,132064.251579,-1890.2515790000034,Sim,1890.2515790000034
1047,"2023-08-15",76,1,140788.1,142675.86404400002,-1887.7640440000105,Sim,1887.7640440000105
3460,"2023-01-16",26,2,32837.7,34725.28194000001,-1887.581940000011,Sim,1887.581940000011
2969,"2023-10-04",108,10,31783.2,33670.69522,-1887.4952200000007,Sim,1887.4952200000007
3572,"2024-08-21",112,11,23990.0,25877.012776999996,-1887.0127769999963,Sim,1887.0127769999963
6443,"2024-12-04",122,6,7935.0,9821.755205999998,-1886.755205999998,Sim,1886.755205999998
6593,"2023-02-13",142,6,4710.1,6596.705844,-1886.6058439999997,Sim,1886.6058439999997
4016,"2023-08-30",40,7,99288.0,101174.44868300001,-1886.4486830000096,Sim,1886.4486830000096
247,"2024-05-23",22,11,412281.95,414168.10743000003,-1886.1574300000211,Sim,1886.1574300000211
5725,"2023-11-28",46,10,47346.1,49232.036490000006,-1885.9364900000073,Sim,1885.9364900000073
3878,"2024-09-03",116,5,12234.1,14118.970879999999,-1884.8708799999986,Sim,1884.8708799999986
9216,"2024-12-03",121,5,17547.45,19432.3107,-1884.860700000001,Sim,1884.860700000001
2237,"2023-10-30",105,14,4117.3,6000.868159999999,-1883.568159999999,Sim,1883.568159999999
5227,"2024-09-04",132,9,14067.0,15950.386026,-1883.3860260000001,Sim,1883.3860260000001
1755,"2023-11-03",101,9,3962.45,5845.283009999999,-1882.8330099999994,Sim,1882.8330099999994
1374,"2023-11-03",122,9,11902.0,13783.66947,-1881.6694700000007,Sim,1881.6694700000007
8212,"2024-06-25",47,11,67353.0,69234.62546,-1881.6254599999957,Sim,1881.6254599999957
9923,"2023-06-30",146,8,3968.0,5849.352192,-1881.3521920000003,Sim,1881.3521920000003
16,"2024-10-07",45,2,18816.65,20697.463644,-1880.813643999998,Sim,1880.813643999998
9513,"2024-04-04",132,2,2969.7,4850.281876,-1880.5818760000002,Sim,1880.5818760000002
7072,"2023-03-03",142,6,4958.0,6838.286244000001,-1880.2862440000008,Sim,1880.2862440000008
5660,"2023-09-28",28,4,54182.3,56062.3806,-1880.0805999999939,Sim,1880.0805999999939
8722,"2024-06-06",148,5,23928.0,25807.895089999995,-1879.8950899999945,Sim,1879.8950899999945
2777,"2024-01-08",104,1,3713.0,5592.8365,-1879.8365000000003,Sim,1879.8365000000003
678,"2024-09-20",107,10,14377.3,16256.672250000001,-1879.3722500000022,Sim,1879.3722500000022
4545,"2023-11-21",129,1,3102.7,4982.067674,-1879.367674,Sim,1879.367674
1994,"2023-11-06",10,1,30431.35,32310.675584999997,-1879.3255849999987,Sim,1879.3255849999987
2365,"2024-09-16",115,3,2367.4,4245.363093,-1877.9630929999998,Sim,1877.9630929999998
101,"2024-07-04",47,8,48984.0,50861.637008,-1877.6370079999979,Sim,1877.6370079999979
3713,"2023-03-01",119,1,3256.0,5133.5813,-1877.5812999999998,Sim,1877.5812999999998
5718,"2023-02-23",47,14,81434.95,83312.49107999999,-1877.5410799999954,Sim,1877.5410799999954
2241,"2023-01-12",150,13,20324.3,22201.6132,-1877.3132000000005,Sim,1877.3132000000005
3764,"2023-12-05",103,7,12524.0,14400.353814000004,-1876.3538140000037,Sim,1876.3538140000037
1591,"2023-01-09",106,7,29159.3,31035.589914000004,-1876.2899140000045,Sim,1876.2899140000045
4203,"2024-10-11",104,1,3527.35,5402.992152999999,-1875.6421529999993,Sim,1875.6421529999993
6914,"2023-03-16",107,8,11501.65,13376.175232,-1874.525232,Sim,1874.525232
2005,"2023-03-03",122,5,6612.0,8485.933775000001,-1873.9337750000013,Sim,1873.9337750000013
9684,"2023-03-08",67,14,1201047.0,1202919.4135140001,-1872.4135140001308,Sim,1872.4135140001308
775,"2024-04-10",32,4,50010.0,51882.258192,-1872.2581920000011,Sim,1872.2581920000011
6940,"2023-07-18",149,8,8843.55,10715.61024,-1872.0602400000007,Sim,1872.0602400000007
3328,"2023-06-26",69,2,90530.0,92401.424164,-1871.4241639999964,Sim,1871.4241639999964
6215,"2024-10-15",145,4,16529.05,18400.426128000003,-1871.3761280000035,Sim,1871.3761280000035
1959,"2024-10-04",28,15,213878.0,215748.57435,-1870.5743500000099,Sim,1870.5743500000099
2005,"2023-03-03",122,5,6612.0,8482.551370000001,-1870.551370000001,Sim,1870.551370000001
7686,"2023-09-22",114,5,3996.0,5866.487055,-1870.4870549999996,Sim,1870.4870549999996
6129,"2024-05-06",105,15,4643.0,6513.3468,-1870.3468000000003,Sim,1870.3468000000003
7147,"2024-03-18",132,2,2969.7,4839.371952,-1869.6719520000006,Sim,1869.6719520000006
3388,"2023-11-22",127,4,6197.0,8066.596575999999,-1869.596575999999,Sim,1869.596575999999
6953,"2023-04-03",127,5,7747.0,9615.713115,-1868.7131150000005,Sim,1868.7131150000005
7269,"2023-10-03",6,4,44916.95,46785.52480000001,-1868.5748000000094,Sim,1868.5748000000094
3420,"2023-10-05",117,1,4103.0,5971.5069619999995,-1868.5069619999995,Sim,1868.5069619999995
2712,"2023-11-21",1,3,94399.6,96266.90664000002,-1867.3066400000098,Sim,1867.3066400000098
7489,"2023-09-19",35,1,10455.7,12322.651725,-1866.951724999999,Sim,1866.951724999999
1876,"2023-03-20",107,3,4540.0,6406.535502,-1866.5355019999997,Sim,1866.5355019999997
2710,"2023-12-22",136,3,5920.0,7786.430088,-1866.430088,Sim,1866.430088
902,"2024-08-15",146,7,3472.0,5338.200378,-1866.2003779999995,Sim,1866.2003779999995
8616,"2024-10-07",116,7,17127.55,18993.296322,-1865.746321999999,Sim,1865.746321999999
1140,"2024-02-06",138,14,55634.85,57500.47949800001,-1865.6294980000093,Sim,1865.6294980000093
2880,"2023-03-28",122,15,18845.15,20710.530555,-1865.3805549999997,Sim,1865.3805549999997
5990,"2024-10-10",138,4,15895.4,17760.48942,-1865.089420000002,Sim,1865.089420000002
2071,"2024-05-22",11,4,137681.6,139546.523072,-1864.923072000005,Sim,1864.923072000005
6694,"2023-05-29",122,5,6281.4,8146.24855,-1864.8485500000006,Sim,1864.8485500000006
6113,"2024-04-02",45,10,94085.15,95949.8284,-1864.6784000000043,Sim,1864.6784000000043
8544,"2024-11-07",130,7,27558.55,29423.189376000002,-1864.6393760000028,Sim,1864.6393760000028
3448,"2024-09-19",142,6,4958.0,6822.6118559999995,-1864.6118559999995,Sim,1864.6118559999995
8143,"2023-11-07",62,8,776887.2,778750.3700799999,-1863.1700799999526,Sim,1863.1700799999526
2382,"2023-07-19",88,1,45919.2,47782.032,-1862.8320000000022,Sim,1862.8320000000022
6374,"2024-09-24",28,2,28517.0,30378.646296,-1861.646295999999,Sim,1861.646295999999
6694,"2023-05-29",122,5,6281.4,8143.001539999999,-1861.6015399999997,Sim,1861.6015399999997
9409,"2023-08-21",47,1,6123.0,7983.993990000001,-1860.9939900000008,Sim,1860.9939900000008
4633,"2023-03-31",25,4,48506.0,50366.679168,-1860.6791680000024,Sim,1860.6791680000024
7618,"2024-03-05",126,3,7629.45,9489.521952000001,-1860.0719520000011,Sim,1860.0719520000011
1747,"2023-01-13",148,4,18184.9,20044.731152,-1859.8311519999988,Sim,1859.8311519999988
6446,"2024-10-22",124,4,15080.0,16938.625704000002,-1858.6257040000019,Sim,1858.6257040000019
6748,"2023-07-11",18,1,25243.4,27101.201237999998,-1857.8012379999964,Sim,1857.8012379999964
8371,"2024-12-27",114,10,7593.35,9451.147860000001,-1857.7978600000006,Sim,1857.7978600000006
9743,"2024-07-22",121,5,17547.45,19403.97999,-1856.529989999999,Sim,1856.529989999999
493,"2024-06-28",40,1,13474.8,15328.388805,-1853.5888050000012,Sim,1853.5888050000012
1413,"2024-09-03",143,7,31055.0,32908.581888,-1853.5818880000006,Sim,1853.5818880000006
2978,"2023-11-08",101,10,4634.0,6487.4554499999995,-1853.4554499999995,Sim,1853.4554499999995
7504,"2024-03-12",105,14,4117.3,5969.589919999999,-1852.2899199999993,Sim,1852.2899199999993
5258,"2024-09-12",145,7,30449.0,32301.269532000002,-1852.269532000002,Sim,1852.269532000002
133,"2024-11-13",122,2,2512.75,4364.949616000001,-1852.1996160000008,Sim,1852.1996160000008
8973,"2024-07-08",116,13,33482.0,35333.96256,-1851.96256,Sim,1851.96256
5591,"2023-04-28",141,11,49970.0,51821.65401600001,-1851.6540160000077,Sim,1851.6540160000077
8493,"2023-05-30",37,13,74936.0,76787.52575,-1851.5257500000007,Sim,1851.5257500000007
5046,"2024-11-01",111,2,8141.5,9992.853401999999,-1851.3534019999988,Sim,1851.3534019999988
9356,"2024-10-04",49,7,88207.5,90058.381322,-1850.881322000001,Sim,1850.881322000001
3314,"2023-10-16",105,11,3405.0,5255.616322,-1850.6163219999999,Sim,1850.6163219999999
5752,"2023-07-07",122,9,11902.0,13752.387783,-1850.3877830000001,Sim,1850.3877830000001
5276,"2024-04-12",119,10,32558.0,34407.71632,-1849.7163199999995,Sim,1849.7163199999995
8978,"2024-08-20",149,4,4421.3,6270.941308,-1849.6413080000002,Sim,1849.6413080000002
4019,"2024-07-25",48,1,14736.0,16585.402914000002,-1849.402914000002,Sim,1849.402914000002
8837,"2023-04-11",119,1,3093.2,4942.11952,-1848.9195200000004,Sim,1848.9195200000004
3000,"2024-09-09",32,4,47509.5,49357.955196,-1848.4551960000026,Sim,1848.4551960000026
4032,"2023-07-18",108,2,6691.0,8539.20608,-1848.20608,Sim,1848.20608
9726,"2024-07-08",129,6,18617.15,20465.170560000006,-1848.0205600000045,Sim,1848.0205600000045
8057,"2024-08-07",120,5,15622.0,17469.884385,-1847.8843850000012,Sim,1847.8843850000012
485,"2023-01-17",149,6,6982.0,8829.752538,-1847.7525380000006,Sim,1847.7525380000006
1754,"2024-02-08",146,8,3968.0,5815.513472000001,-1847.5134720000005,Sim,1847.5134720000005
9886,"2023-01-18",12,1,2589.7,4437.075713,-1847.3757130000004,Sim,1847.3757130000004
9245,"2023-05-15",141,7,31799.35,33646.504969,-1847.154969000003,Sim,1847.154969000003
6623,"2024-05-31",136,2,3749.65,5596.351488,-1846.7014880000002,Sim,1846.7014880000002
9903,"2024-07-04",148,6,27277.35,29122.79934,-1845.4493400000028,Sim,1845.4493400000028
4400,"2024-11-14",103,10,16997.4,18842.725199999997,-1845.3251999999957,Sim,1845.3251999999957
2836,"2023-12-04",149,5,5527.1,7372.240924999999,-1845.1409249999988,Sim,1845.1409249999988
3642,"2024-11-05",121,4,14777.0,16621.46964,-1844.4696399999993,Sim,1844.4696399999993
8489,"2024-09-23",116,6,14680.35,16524.349596,-1843.9995959999997,Sim,1843.9995959999997
4605,"2023-08-08",85,8,308630.0,310471.466872,-1841.466872000019,Sim,1841.466872000019
6803,"2023-09-11",135,2,3289.0,5130.410916000001,-1841.4109160000007,Sim,1841.4109160000007
9807,"2023-01-09",142,7,5495.75,7337.147741000001,-1841.3977410000007,Sim,1841.3977410000007
1780,"2024-05-24",129,6,18617.15,20458.359504,-1841.2095039999986,Sim,1841.2095039999986
3076,"2023-07-11",89,4,298976.4,300817.25427599996,-1840.85427599994,Sim,1840.85427599994
2313,"2024-01-22",146,7,3472.0,5312.85048,-1840.85048,Sim,1840.85048
4513,"2024-08-20",142,13,10205.85,12046.377668,-1840.5276679999988,Sim,1840.5276679999988
1695,"2024-04-15",129,15,46543.35,48382.25127,-1838.9012700000021,Sim,1838.9012700000021
1924,"2024-01-31",113,2,8790.0,10628.52681,-1838.5268099999994,Sim,1838.5268099999994
2795,"2024-06-26",8,1,4734.8,6573.292487999999,-1838.492487999999,Sim,1838.492487999999
7687,"2023-02-02",120,2,6249.0,8087.355268,-1838.3552680000003,Sim,1838.3552680000003
5215,"2023-03-01",65,4,102231.0,104067.51856000001,-1836.5185600000113,Sim,1836.5185600000113
1281,"2024-07-23",46,7,33141.7,34977.930162,-1836.2301619999998,Sim,1836.2301619999998
8205,"2023-06-16",101,14,6488.0,8322.961248,-1834.9612479999996,Sim,1834.9612479999996
3000,"2024-09-09",32,4,47509.5,49344.04314000001,-1834.5431400000089,Sim,1834.5431400000089
6344,"2023-02-08",73,10,1360019.05,1361852.88896,-1833.8389599998482,Sim,1833.8389599998482
3801,"2024-08-21",122,9,11306.9,13140.676107,-1833.7761069999997,Sim,1833.7761069999997
7611,"2024-06-13",66,4,47772.65,49606.42392,-1833.7739199999996,Sim,1833.7739199999996
3937,"2023-06-20",146,9,4464.0,6296.27652,-1832.2765200000003,Sim,1832.2765200000003
1367,"2023-10-26",120,3,9373.0,11205.01197,-1832.0119699999996,Sim,1832.0119699999996
5784,"2023-03-20",128,1,4418.45,6250.0789079999995,-1831.6289079999997,Sim,1831.6289079999997
7656,"2023-08-08",143,1,4214.2,6045.078025000001,-1830.878025000001,Sim,1830.878025000001
5613,"2024-04-24",46,14,66284.35,68114.647552,-1830.297551999989,Sim,1830.297551999989
460,"2023-09-22",150,3,4690.15,6520.371533999999,-1830.2215339999993,Sim,1830.2215339999993
9902,"2024-12-02",122,10,12563.75,14393.905259999998,-1830.1552599999977,Sim,1830.1552599999977
6956,"2024-03-07",32,7,87517.0,89346.96416799999,-1829.9641679999913,Sim,1829.9641679999913
5990,"2024-10-10",138,4,15895.4,17724.76526,-1829.3652600000005,Sim,1829.3652600000005
6872,"2023-03-17",136,10,18748.25,20577.47098,-1829.2209799999982,Sim,1829.2209799999982
1124,"2024-04-04",9,12,476466.0,478294.018224,-1828.0182239999995,Sim,1828.0182239999995
1886,"2024-10-28",6,1,11820.0,13647.429252,-1827.429252,Sim,1827.429252
8912,"2024-03-27",29,1,36510.0,38337.419327999996,-1827.4193279999963,Sim,1827.4193279999963
4764,"2023-03-27",48,9,125995.65,127822.892112,-1827.2421120000072,Sim,1827.2421120000072
8834,"2024-02-23",10,3,96099.0,97925.958423,-1826.9584230000037,Sim,1826.9584230000037
2483,"2023-08-01",9,11,414922.0,416748.703712,-1826.7037119999877,Sim,1826.7037119999877
2507,"2023-08-21",142,7,5495.75,7321.926136000001,-1826.176136000001,Sim,1826.176136000001
586,"2023-02-07",130,14,58017.0,59843.06251,-1826.0625100000034,Sim,1826.0625100000034
3862,"2023-11-03",105,12,3714.0,5539.93788,-1825.9378800000004,Sim,1825.9378800000004
3269,"2024-08-06",135,11,18090.0,19914.644816,-1824.644816,Sim,1824.644816
6292,"2024-07-12",101,7,3244.0,5068.634136999999,-1824.634136999999,Sim,1824.634136999999
6187,"2024-10-16",47,4,24492.0,26316.554264,-1824.5542639999985,Sim,1824.5542639999985
8344,"2023-06-01",143,2,8873.0,10697.2603,-1824.2603,Sim,1824.2603
5714,"2024-04-30",106,5,21924.0,23748.12983,-1824.1298300000017,Sim,1824.1298300000017
3848,"2024-12-30",132,8,11878.8,13702.816824000001,-1824.016824000002,Sim,1824.016824000002
4185,"2024-11-11",110,9,21337.0,23160.9807,-1823.9807,Sim,1823.9807
3297,"2024-10-17",32,3,35631.65,37454.660958,-1823.010957999999,Sim,1823.010957999999
3038,"2024-06-26",46,6,28407.85,30230.732153999998,-1822.882153999999,Sim,1822.882153999999
5394,"2024-07-19",103,3,5099.6,6921.935289,-1822.3352889999996,Sim,1822.3352889999996
3721,"2023-02-02",149,8,9309.0,11130.717456,-1821.7174560000003,Sim,1821.7174560000003
757,"2024-09-23",36,12,271217.0,273038.504184,-1821.5041840000194,Sim,1821.5041840000194
1351,"2024-07-16",148,9,43070.0,44891.490798,-1821.490797999999,Sim,1821.490797999999
3850,"2023-10-26",124,13,46558.55,48378.708105,-1820.158104999995,Sim,1820.158104999995
3123,"2023-09-29",33,7,44659.5,46479.491604,-1819.9916040000026,Sim,1819.9916040000026
8948,"2023-10-16",34,7,34423.0,36241.880584,-1818.8805839999986,Sim,1818.8805839999986
5948,"2024-08-14",90,1,75142.15,76960.857148,-1818.7071480000013,Sim,1818.7071480000013
9651,"2024-07-30",143,5,21072.9,22891.2201,-1818.3200999999972,Sim,1818.3200999999972
5538,"2024-12-04",122,10,12563.75,14381.323589999996,-1817.5735899999963,Sim,1817.5735899999963
8566,"2023-04-25",14,3,102061.35,103878.52610399999,-1817.1761039999838,Sim,1817.1761039999838
9809,"2024-06-24",115,3,2367.4,4184.298000000001,-1816.8980000000006,Sim,1816.8980000000006
3353,"2024-07-26",101,9,3962.45,5779.07982,-1816.62982,Sim,1816.62982
4219,"2024-06-05",34,7,32701.85,34518.224727,-1816.3747270000022,Sim,1816.3747270000022
7164,"2024-01-12",109,5,2958.3,4774.446765000001,-1816.1467650000004,Sim,1816.1467650000004
6593,"2023-02-13",142,6,4710.1,6526.107935999999,-1816.007935999999,Sim,1816.007935999999
1755,"2023-11-03",101,9,3962.45,5778.37413,-1815.9241300000003,Sim,1815.9241300000003
9646,"2023-03-20",121,7,24567.0,26382.768614999997,-1815.7686149999972,Sim,1815.7686149999972
4061,"2023-01-26",48,5,69997.9,71812.88695,-1814.986950000006,Sim,1814.986950000006
2814,"2024-07-03",135,8,12498.2,14312.994407999999,-1814.794407999998,Sim,1814.794407999998
4308,"2024-07-02",128,9,41856.0,43670.081916,-1814.0819160000028,Sim,1814.0819160000028
6968,"2023-03-31",118,1,4099.25,5913.33158,-1814.08158,Sim,1814.08158
4206,"2024-03-08",88,3,137758.55,139572.59967300002,-1814.0496730000305,Sim,1814.0496730000305
8734,"2023-07-26",149,7,8145.0,9958.88516,-1813.8851599999998,Sim,1813.8851599999998
2495,"2023-11-01",109,8,4982.0,6795.464496,-1813.4644959999996,Sim,1813.4644959999996
3297,"2024-10-17",32,3,35631.65,37444.103970000004,-1812.4539700000023,Sim,1812.4539700000023
9569,"2024-04-11",114,4,3037.15,4849.275860000001,-1812.1258600000006,Sim,1812.1258600000006
810,"2024-04-16",34,15,73763.0,75574.91205,-1811.912049999999,Sim,1811.912049999999
7819,"2023-02-28",23,5,53098.35,54909.48085999999,-1811.1308599999902,Sim,1811.1308599999902
6421,"2024-08-29",109,5,2958.3,4768.732169999999,-1810.4321699999991,Sim,1810.4321699999991
7439,"2024-11-29",129,8,26130.0,27939.566039999994,-1809.5660399999942,Sim,1809.5660399999942
4221,"2023-08-10",101,10,4634.0,6442.705219999999,-1808.705219999999,Sim,1808.705219999999
7903,"2023-08-08",126,3,7629.45,9437.556618,-1808.1066180000007,Sim,1808.1066180000007
678,"2024-09-20",107,10,14377.3,16184.917000000001,-1807.617000000002,Sim,1807.617000000002
4710,"2023-09-04",128,4,17672.85,19480.383936000002,-1807.5339360000035,Sim,1807.5339360000035
2145,"2024-02-26",33,8,51039.7,52846.79954400001,-1807.0995440000115,Sim,1807.0995440000115
3646,"2024-08-01",145,6,26099.0,27906.096815999997,-1807.0968159999975,Sim,1807.0968159999975
6761,"2024-06-25",146,5,2356.0,4162.957200000001,-1806.9572000000007,Sim,1806.9572000000007
2323,"2024-01-09",35,2,20910.45,22717.142644,-1806.6926439999988,Sim,1806.6926439999988
7988,"2023-05-02",44,3,30799.95,32606.465868000003,-1806.5158680000022,Sim,1806.5158680000022
8981,"2024-08-13",113,6,25051.5,26857.581,-1806.0809999999983,Sim,1806.0809999999983
9895,"2024-08-02",135,10,16445.0,18250.9929,-1805.992900000001,Sim,1805.992900000001
6974,"2024-06-11",5,4,89942.2,91746.55888000001,-1804.3588800000143,Sim,1804.3588800000143
8306,"2024-08-28",2,7,97987.0,99791.24700999999,-1804.2470099999919,Sim,1804.2470099999919
3000,"2024-09-09",32,4,47509.5,49313.526372,-1804.0263720000003,Sim,1804.0263720000003
2055,"2023-08-17",33,8,51039.7,52843.617216000006,-1803.917216000009,Sim,1803.917216000009
8724,"2023-04-04",94,4,154852.85,156655.38991199998,-1802.5399119999784,Sim,1802.5399119999784
965,"2023-04-14",22,7,262361.5,264162.349395,-1800.8493950000266,Sim,1800.8493950000266
3878,"2024-09-03",116,5,12234.1,14034.916,-1800.815999999999,Sim,1800.815999999999
6831,"2023-02-15",34,6,28029.75,29830.544028000004,-1800.794028000004,Sim,1800.794028000004
5600,"2024-07-16",148,3,13639.15,15439.107683999999,-1799.957683999999,Sim,1799.957683999999
9285,"2024-08-28",141,3,14345.0,16144.12527,-1799.1252700000005,Sim,1799.1252700000005
7059,"2023-08-11",138,15,59608.7,61407.743760000005,-1799.0437600000078,Sim,1799.0437600000078
8981,"2024-08-13",113,6,25051.5,26850.337499999998,-1798.8374999999978,Sim,1798.8374999999978
3022,"2023-12-06",139,4,5415.0,7213.2445960000005,-1798.2445960000005,Sim,1798.2445960000005
403,"2024-11-19",32,2,23754.75,25552.778818000003,-1798.0288180000025,Sim,1798.0288180000025
